Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.022595666,0.021518289,0.021495248,0.023111361,0.025901635,0.028521462,0.033147003,0.034175366,0.040354159,0.039628928,0.042653522,0.045988126,0.046708134,0.055510365,0.059934371,0.056361945,0.061470584,0.062369164,0.059809073,0.058313117,0.04140956,0.037178372,0.043634581,0.045440262,0.043859695,0.044950043,0.039880422,0.041263464,0.043924867,0.046170727,0.049428967,0.05219137,0.051453811,0.05257959,0.057948345,0.058806263,0.058664104,0.056463741,0.063841218,0.078107291,0.075090327,0.07937696,0.07904474,0.081313089,0.085826973,0.088960373,0.095566043,0.096371793,0.099409664,0.100617896,0.102840804,0.104480979,0.107207874,0.107275431,0.110988895,,,,
Iraq,IRQ,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.01500979,0.01544238,0.01557988,0.015765069,0.014792297,0.03052611,0.042392981,0.027214127,0.028185841,0.031246464,0.031912304,0.037255653,0.036908196,0.03704546,0.036210263,0.037565135,0.053528749,0.046432279,0.04355879,0.052907514,0.044172911,0.030279144,0.028088711,0.034623004,0.035037567,0.038018574,0.039732687,0.043061289,0.054130042,0.057058798,0.036245295,0.033775471,0.042522287,0.044251378,0.048329314,0.048846563,0.044269246,0.042177808,0.043323087,0.041965312,0.040814052,0.046668534,0.046332121,0.047036083,0.057393631,0.055820654,0.047636324,0.029479789,0.043441172,0.047767801,0.049937726,0.057899688,0.063397687,0.066078758,0.064799008,,,,
Iceland,ISL,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.091516988,0.080802874,0.087038066,0.093085483,0.091702126,0.096185862,0.101272576,0.096232292,0.104803069,0.082350885,0.089993577,0.094686095,0.094006542,0.109289152,0.107143816,0.098210487,0.102532206,0.113809284,0.114010228,0.116555914,0.10830639,0.100556629,0.090503312,0.086445061,0.100326039,0.089283383,0.097215393,0.09971011,0.097966222,0.09964027,0.103821355,0.090761802,0.092231711,0.099213642,0.09999967,0.096373276,0.108851545,0.102771206,0.101499406,0.098704357,0.101850438,0.097609583,0.099950057,0.099092627,0.101716745,0.09946498,0.100193474,0.098157711,0.088396626,0.085352036,0.081659102,0.078062338,0.074318134,0.07766675,0.080217863,,,,
Israel,ISR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.040506379,0.042834087,0.045855172,0.045687099,0.048936091,0.066859023,0.068467279,0.065308677,0.065221555,0.068184069,0.073795091,0.070087213,0.071211992,0.077984059,0.07622975,0.075281556,0.073482122,0.072889624,0.075973048,0.073495289,0.072189839,0.070987357,0.079083913,0.077197087,0.075576153,0.077775614,0.081990384,0.082976707,0.089557989,0.09304769,0.103108736,0.098313737,0.110571503,0.113419618,0.118675653,0.121994247,0.123491652,0.126757923,0.126583025,0.120372817,0.126843784,0.130749407,0.120517232,0.124449,0.114747062,0.10879122,0.117242367,0.116287192,0.123644335,0.114012085,0.119608462,0.117843371,0.126396184,0.110163959,0.104092949,,,,
Italy,ITA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.028838295,0.032625838,0.038105592,0.042561559,0.045076164,0.048206281,0.054003715,0.058664053,0.062041472,0.066763453,0.072986395,0.076281682,0.080081036,0.085668994,0.08633194,0.081735841,0.087269211,0.084264613,0.087986364,0.0910776,0.091242851,0.088567933,0.086550068,0.084572242,0.086023983,0.087048178,0.085714822,0.089732673,0.091117455,0.095517046,0.097454389,0.09886656,0.098016533,0.095949338,0.094872551,0.100251963,0.099140397,0.100171634,0.102391432,0.102803218,0.104748122,0.104639034,0.105008248,0.108177804,0.108770019,0.108102861,0.106859222,0.104809998,0.100632314,0.089960968,0.090526537,0.088728589,0.08214739,0.075892797,0.069775838,,,,
Jamaica,JAM,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.011953228,0.017082199,0.016736242,0.018635071,0.031105282,0.022551385,0.026173319,0.028399705,0.028155153,0.030575071,0.03525016,0.03999696,0.043022401,0.055849574,0.050358245,0.053450439,0.046905548,0.047381308,0.057328493,0.052987061,0.051734382,0.044678712,0.036852379,0.037587367,0.029529995,0.028600303,0.02554655,0.030000225,0.025090541,0.037062301,0.041203667,0.042089429,0.041501081,0.042651519,0.043241759,0.04795542,0.050201315,0.051908254,0.049309076,0.05017244,0.051401899,0.05254206,0.050349308,0.052119302,0.051839168,0.050722919,0.055251409,0.046154932,0.048580882,0.036653066,0.034372379,0.036812461,0.034757946,0.037477129,0.034173231,,,,
Jordan,JOR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.010560898,0.01330735,0.013737122,0.015392203,0.014927766,0.016048828,0.016550831,0.013588064,0.013299561,0.014406226,0.01198562,0.012128026,0.01347627,0.014973417,0.014700467,0.015978309,0.018405304,0.019222734,0.021539428,0.021815106,0.026313336,0.031491178,0.03249467,0.03648855,0.039714235,0.038985049,0.040747005,0.040843324,0.03786246,0.035958066,0.038621161,0.034492546,0.04082264,0.038127455,0.04092318,0.039109312,0.039683462,0.039367367,0.038941294,0.038329434,0.040076542,0.040604098,0.04203931,0.042558239,0.045644852,0.048353242,0.046667867,0.046632573,0.043105781,0.042042023,0.038612902,0.037431883,0.039994835,0.037893077,0.039253883,,,,
Japan,JPN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.033313973,0.039475502,0.04050485,0.044470754,0.04862371,0.05179912,0.055682615,0.064383874,0.073690669,0.083909494,0.097538903,0.099888285,0.105393996,0.112165194,0.110059299,0.102894767,0.106694724,0.108730427,0.10414161,0.109178553,0.107413516,0.10460143,0.100607656,0.098108098,0.103696694,0.100353129,0.099736744,0.098206492,0.106787056,0.110272016,0.117464824,0.117442812,0.119758793,0.117979611,0.124297751,0.124893357,0.126813713,0.126102172,0.121260844,0.125083968,0.127380879,0.125288704,0.126729284,0.128743474,0.13117823,0.128393997,0.127509248,0.129507068,0.125093116,0.114122536,0.121105587,0.123344277,0.12759635,0.129478621,0.126273578,,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211017773,0.176411972,0.16448294,0.141595622,0.120275933,0.11176628,0.111834407,0.103302251,0.105041755,0.117472214,0.119146593,0.12627108,0.152593229,0.154979696,0.166582264,0.190094155,0.196625071,0.175493287,0.201588395,0.207125984,0.191546438,0.204253594,0.190139922,,,,
Kenya,KEN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.003957597,0.00379534,0.004019582,0.00423538,0.004058173,0.003428058,0.003606991,0.00351184,0.0035418,0.00379962,0.003612417,0.004165144,0.004220483,0.004118259,0.005011275,0.00485227,0.004328777,0.004572883,0.004635573,0.004222063,0.004997141,0.005063797,0.003503323,0.003347439,0.002986703,0.002510582,0.002671697,0.003203394,0.002861747,0.002997069,0.003249271,0.002613107,0.002896213,0.003215054,0.003220582,0.003601239,0.004319617,0.003719712,0.004392142,0.004330094,0.00431456,0.003775795,0.003125342,0.002578456,0.002832098,0.003094884,0.003366565,0.00336243,0.003407292,0.003997272,0.003834473,0.004126054,0.003736295,0.003877543,0.004049824,,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032886464,0.025267677,0.018255942,0.013146131,0.016288253,0.015814675,0.016530753,0.0127768,0.012526414,0.010425175,0.013150709,0.014274479,0.01523443,0.014339543,0.013972255,0.01665918,0.01906632,0.016700379,0.015513278,0.018380207,0.023920418,0.022779846,0.021795014,,,,
Cambodia,KHM,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.000542923,0.00064472,0.000676408,0.000832146,0.00071304,0.000825678,0.000943595,0.000827704,0.000959451,0.00258924,0.002220232,0.000462345,0.000212733,0.000228082,0.000128877,0.00012903,0.000131117,0.000134918,9.7684E-05,5.73601E-05,0.000565663,0.000589731,0.000645399,0.000677041,0.000729997,0.000717314,0.000719534,0.000704642,0.000707794,0.000686993,0.001860497,0.001860377,0.001856227,0.001840342,0.001896041,0.001926968,0.001949193,0.001804507,0.002226222,0.002111407,0.002152579,0.002402654,0.002312392,0.002450571,0.002478001,0.002768529,0.002946261,0.003353365,0.003716702,0.004370926,0.004636558,0.004740404,0.004887076,0.004936331,0.005793667,,,,
Kiribati,KIR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0.002299075,0.003364789,0.00547429,0.005346353,0.003136649,0.003070191,0.006015716,0.008850644,0.002897158,0.005694178,0.007471153,0.006438172,0.009064631,0.00804105,0.007927103,0.007812287,0.00513112,0.005055068,0.005812537,0.006548803,0.006461309,0.005580941,0.004718107,0.004642084,0.004551979,0.003705352,0.004331176,0.004215764,0.004110806,0.004022968,0.003952436,0.004544937,0.005129042,0.005065222,0.004996597,0.005537107,0.004237678,0.004761765,0.004680501,0.004601528,0.003958191,0.006116282,0.006010942,0.00643682,0.008938477,0.009776375,0.007040656,0.007372923,0.005290617,0.008017769,0.007879888,0.007758249,0.007648947,0.007543993,,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002844642,0.005689618,0.003810122,0.00480394,0.00486109,0.005918294,0.006023055,0.006147251,0.009416436,0.007462703,0.007570945,0.00872894,0.008762422,0.008764202,0.010951051,0.009868413,0.010996946,0.011047248,0.009995753,0.011171055,0.015729972,0.016949657,0.020450026,0.01599768,0.016104966,0.016233064,0.018725164,0.017742191,0.021500178,0.021653088,0.034967851,0.034863932,0.035784322,0.036583405,0.038492587,0.040382032,0.041143671,0.044178114,0.046049294,0.048973449,0.051766562,0.052245639,0.058039769,0.057302631,0.060779325,0.055943961,0.056399797,0.059945692,0.059439354,0.060930737,0.059422007,0.061849263,0.05838453,0.058833977,0.060232807,,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.006643331,0.007430693,0.008627398,0.01024768,0.010510483,0.01153193,0.013498333,0.015443938,0.01598697,0.017845212,0.022083558,0.023598209,0.023839137,0.028373448,0.028880915,0.030703884,0.034456021,0.038433183,0.04060858,0.046982474,0.046831487,0.047772537,0.04776819,0.050053997,0.053701492,0.057854182,0.058604279,0.061276792,0.069907722,0.073550411,0.076255947,0.079950519,0.086022543,0.096437096,0.102021144,0.110022126,0.117414483,0.123881144,0.104343009,0.113551896,0.126038281,0.125810752,0.129375162,0.128867481,0.13277977,0.127181226,0.128628616,0.134783784,0.136979387,0.136617812,0.151394184,0.156247931,0.153995559,0.155536151,0.153168459,,,,
Kuwait,KWT,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.3839781,0.439610189,0.560771838,0.595092612,0.791202689,0.993321999,0.889471101,0.583537796,0.469408492,0.515538377,0.445302884,0.449854623,0.429415824,0.354362607,0.266045379,0.218031927,0.225225654,0.197611935,0.227120284,0.180454859,0.238662117,0.231904469,0.185881597,0.181404263,0.227300775,0.222455036,0.255182831,0.214864671,0.214132644,0.226994946,0.322213163,0.066412413,0,0,0,0.451914581,0.408108271,0.425106393,0.374089185,0.366434891,0.346693575,0.362795038,0.360705833,0.366971219,0.382219153,0.417205209,0.411411511,0.397749981,0.412346899,0.40968195,0.396559309,0.380375288,0.404530245,0.369188059,0.342192604,,,,
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.017169578,0.016908242,0.017217811,0.017062153,0.01789331,0.017908916,0.018440826,0.019325764,0.020089183,0.021209706,0.02263351,0.023098313,0.023699373,0.025372997,0.026425918,0.026380686,0.026873843,0.027473431,0.029296366,0.0306338,0.031546607,0.030734947,0.03103883,0.029174632,0.02869937,0.028892283,0.02953923,0.030424386,0.030456818,0.031542859,0.02965955,0.029723306,0.029666513,0.030272937,0.030840075,0.030572326,0.031259022,0.032397651,0.033950927,0.033868272,0.033215802,0.03362683,0.033524638,0.033841636,0.033474833,0.03475052,0.035218433,0.035244848,0.036721686,0.035531209,0.036987524,0.037196565,0.038568431,0.03870804,0.039220045,,,,
Lao PDR,LAO,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.000503543,0.000693373,0.000786798,0.000854137,0.000980415,0.000998343,0.0012737,0.001691409,0.000873346,0.001611684,0.002816827,0.002021001,0.002272682,0.00234464,0.001298412,0.001097637,0.000955534,0.00097526,0.000965103,0.000923252,0.00075986,0.00059888,0.000613722,0.00068158,0.000676792,0.000723965,0.000729271,0.000708482,0.000688169,0.000750645,0.000661162,0.00070944,0.000755067,0.000735521,0.000768772,0.000951548,0.00127458,0.001595598,0.001764508,0.002345898,0.00233432,0.002135734,0.002774818,0.002611455,0.003257855,0.003232498,0.003512449,0.002025058,0.00207129,0.00270801,0.003472318,0.003387898,0.003487576,0.003191083,0.003896808,,,,
Lebanon,LBN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.018934053,0.019057016,0.019641455,0.020200087,0.021189461,0.02099631,0.022492744,0.021741322,0.022155479,0.025604474,0.022756559,0.030024804,0.031360871,0.038257006,0.037736218,0.033056737,0.031241924,0.028360483,0.029120254,0.031458183,0.031594661,0.032408676,0.03105074,0.036953013,0.035385842,0.040215297,0.038603405,0.039537968,0.037772928,0.03909942,0.038792881,0.038413621,0.044580754,0.04764467,0.0494088,0.050946258,0.050444005,0.056619044,0.059669078,0.058248447,0.052525854,0.053640236,0.050653954,0.054844959,0.048667287,0.045663864,0.040213909,0.037380217,0.047863852,0.057409083,0.053580816,0.052021134,0.054095007,0.050541333,0.050881629,,,,
Liberia,LBR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.001952763,0.001869845,0.002871066,0.00395095,0.005261334,0.005926149,0.006365957,0.006221489,0.008770055,0.012326879,0.01372381,0.014055609,0.013530419,0.012950438,0.014660246,0.012284184,0.011886457,0.011532506,0.011460365,0.014366335,0.014591955,0.013383016,0.004001636,0.004577764,0.004390774,0.00445677,0.004475579,0.004711644,0.00507253,0.004194286,0.003016579,0.001808372,0.001867421,0.00211199,0.00207714,0.002113015,0.00206715,0.001982486,0.001966835,0.001923979,0.001959847,0.00220211,0.002134514,0.002240199,0.002600851,0.00298674,0.00297456,0.002552051,0.002072073,0.001823238,0.002694553,0.002936233,0.003286603,0.002982331,0.002839468,,,,
Libya,LBY,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.006334351,0.010563775,0.008952422,0.012051601,0.005268197,0.007757798,0.019297137,0.130397386,0.203674913,0.230271146,0.200611964,0.128606544,0.086638834,0.079443345,0.048775583,0.057955887,0.086102094,0.09288188,0.094379663,0.111282764,0.110628903,0.113928831,0.117006025,0.11138508,0.101137408,0.107368855,0.112871206,0.104901823,0.114169327,0.114133966,0.109743452,0.124867621,0.106055887,0.108426807,0.120337773,0.123105634,0.116073234,0.116332378,0.115839402,0.11195782,0.116406058,0.116979652,0.114481174,0.115802876,0.116748559,0.118960781,0.119791299,0.110691975,0.122386146,0.125126884,0.132347449,0.084127899,0.110953988,0.117850322,0.118596695,,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002164791,0.002675593,0.00264138,0.00312477,0.003077718,0.00353472,0.003974319,0.004396864,0.004804654,0.008043558,0.008400603,0.008763504,0.009589128,0.009951211,0.008957168,0.009298988,0.010052561,0.008185052,0.01145702,0.017137636,0.012772304,0.010568025,0.012438079,0.011089936,0.012107443,0.013458332,0.013605224,0.014838851,0.016379403,0.01608737,0.015475496,0.015950681,0.018834015,0.020648445,0.023756133,0.0280944,0.029028312,0.027020076,0.02664785,0.027248054,0.027875783,0.030382276,0.0271055,0.029634923,0.029099411,0.029705488,0.029352718,0.030405221,0.030837607,0.02959628,0.030673636,0.030695232,0.030503741,0.030354756,0.030221451,,,,
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.017532834,0.01744359,0.018003327,0.017531324,0.018471654,0.018628313,0.019097445,0.019980958,0.020784031,0.021932728,0.023605204,0.024293286,0.024886245,0.026525938,0.027411672,0.027279404,0.027923932,0.028546732,0.030068801,0.031480979,0.032357928,0.03133736,0.031468612,0.029552466,0.029131211,0.029360293,0.029870633,0.030753401,0.030886192,0.032087023,0.030325177,0.030331191,0.030383681,0.030942915,0.031534805,0.031322664,0.032308646,0.033552042,0.035092418,0.035197403,0.034487221,0.034804444,0.034746738,0.035130947,0.034913324,0.0363105,0.036945376,0.037155205,0.038579889,0.037325116,0.038860566,0.039226577,0.040518284,0.040674895,0.041059559,,,,
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.00135978,0.001292427,0.001413536,0.001333296,0.001444626,0.001603458,0.001611716,0.001652609,0.002165224,0.002057244,0.002076111,0.002080863,0.002045169,0.002180671,0.002119118,0.002011629,0.001894928,0.001917543,0.001972157,0.002060009,0.002100012,0.002040632,0.002006044,0.002017614,0.002036218,0.002075634,0.002039306,0.002085413,0.002133999,0.002069575,0.002005332,0.001932298,0.001933213,0.001853213,0.001828523,0.002153269,0.002169588,0.002166722,0.00206181,0.002174692,0.002235962,0.002356046,0.002442106,0.002482164,0.002805406,0.00283314,0.00299976,0.00308973,0.003195188,0.003376922,0.00361775,0.00374368,0.003742506,0.003961028,0.004226608,,,,
Low income,LIC,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002548224,0.002405746,0.002525814,0.002412073,0.002695581,0.002753123,0.002914403,0.002862416,0.004513883,0.003954,0.003525117,0.003907969,0.003512944,0.003780072,0.003788821,0.003835391,0.003986353,0.004056666,0.004105505,0.004960497,0.004718887,0.005135558,0.00482319,0.005204593,0.005595391,0.005351053,0.005301128,0.005715935,0.005722361,0.005433556,0.005346385,0.005493204,0.005340639,0.005181486,0.004846661,0.004701762,0.004758796,0.004653926,0.004958728,0.005179419,0.005169187,0.005152167,0.004634273,0.005122229,0.00504068,0.005059611,0.005155469,0.005115478,0.005326046,0.005201011,0.005074945,0.004539943,0.004226636,0.004003123,0.004076759,,,,
Liechtenstein,LIE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02343314,0.023265341,0.019022405,0.020229962,0.017388191,0.017235276,0.018400754,0.01564962,,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.003028312,0.003058101,0.003277776,0.003165251,0.002773939,0.003167567,0.003096726,0.00334795,0.003594754,0.004681525,0.00381407,0.003320584,0.00360656,0.0036851,0.002876258,0.00278802,0.002650131,0.002707177,0.003143024,0.003426886,0.003002544,0.003496287,0.003842492,0.004112038,0.003223372,0.003237999,0.002987975,0.003240347,0.002738073,0.002695814,0.002955927,0.003153072,0.00386997,0.003723761,0.004042976,0.00428416,0.005090321,0.005458614,0.00558011,0.006112428,0.007217873,0.007310425,0.007677888,0.007628516,0.008398137,0.008196198,0.00804957,0.008242302,0.008086594,0.008667372,0.008665742,0.009823625,0.010390873,0.009961092,0.011718923,,,,
Lower middle income,LMC,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.004971621,0.005270656,0.005546846,0.005858952,0.005929525,0.00639747,0.006589,0.006501253,0.006842477,0.007067147,0.007450556,0.007759085,0.008012488,0.008373412,0.00858188,0.008680676,0.008909019,0.009355109,0.009480381,0.009971439,0.010128295,0.010366247,0.010483538,0.010646412,0.010754755,0.011262184,0.01162464,0.011827049,0.012429167,0.012429058,0.012906033,0.013527344,0.014187833,0.013688898,0.013009651,0.013270914,0.013663714,0.013507268,0.013062279,0.013455044,0.013909121,0.013966253,0.014074655,0.014554049,0.015003375,0.015262176,0.015580369,0.016220297,0.017136294,0.017557866,0.017620765,0.018999339,0.019875144,0.018952474,0.019396487,,,,
Low & middle income,LMY,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.013939098,0.011989275,0.0112601,0.011345798,0.011646853,0.012340458,0.013013687,0.01251736,0.013392276,0.014520756,0.016259986,0.01732804,0.017856681,0.018700205,0.018941207,0.019944988,0.020744351,0.021695923,0.022975857,0.023509771,0.023175541,0.022860418,0.023728023,0.024116861,0.024831563,0.025844464,0.02645732,0.027351161,0.028336178,0.028590615,0.028009217,0.028610516,0.029135541,0.02881245,0.028111529,0.028676919,0.029013798,0.028521799,0.027783501,0.027892276,0.028204867,0.028404576,0.029156359,0.031462659,0.033500022,0.035247581,0.037070988,0.03839784,0.040301939,0.04071694,0.042750787,0.045546568,0.046611325,0.046258611,0.046254814,,,,
Lesotho,LSO,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011453939,0.011616826,0.011793553,0.011881306,0.01191868,0.011914802,0.011895713,0.011913689,0.011956629,0.011969327,0.012059514,0.012209042,0.012435917,0.012675015,0.013092219,0.013351219,0.013563412,0.013828324,0.014168891,0.014757325,0.015106233,0.015407759,0.015803922,0.015889965,0.015987764,,,,
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.023807644,0.019566415,0.017789961,0.017882168,0.01821012,0.019014474,0.020003421,0.018300401,0.019332406,0.02188588,0.025358047,0.0273023,0.028366162,0.0292733,0.029260379,0.031842603,0.032950827,0.034730819,0.037291818,0.037746074,0.037236626,0.035450961,0.036684417,0.037527762,0.039180716,0.041226289,0.04250042,0.044168014,0.04552606,0.045606373,0.044649246,0.04511886,0.04646067,0.046240399,0.045273407,0.046492919,0.047051409,0.04618118,0.04449029,0.044193817,0.045050139,0.045715102,0.047761153,0.05285677,0.057590337,0.061987698,0.066494616,0.069647114,0.073462748,0.0745455,0.080490262,0.086814506,0.088824509,0.089724481,0.08939409,,,,
Lithuania,LTU,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079242061,0.062890821,0.062837677,0.0591097,0.057822142,0.056797485,0.060410833,0.051433137,0.04601177,0.049147773,0.050530833,0.049706338,0.051920751,0.055388431,0.057318929,0.062135241,0.06212492,0.052397406,0.057567068,0.060276692,0.06128554,0.056574758,0.057957243,,,,
Luxembourg,LUX,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.485639175,0.484296764,0.476735857,0.467614314,0.497064997,0.487341858,0.460729747,0.448928335,0.483631426,0.517513057,0.536575276,0.510359307,0.515410415,0.535235589,0.537324895,0.436819979,0.434528743,0.400324822,0.433265311,0.442285264,0.400854758,0.341724021,0.320858666,0.300194113,0.32296405,0.330945075,0.323796773,0.309528214,0.316519471,0.339072968,0.34680512,0.363137862,0.356860654,0.359307911,0.334809877,0.269433781,0.269658579,0.250559937,0.229288671,0.236361792,0.250006781,0.263869912,0.279398272,0.290319182,0.325642393,0.328629159,0.31788268,0.303908958,0.29633932,0.276371792,0.286406352,0.279361525,0.265875291,0.244881119,0.229840103,,,,
Latvia,LVA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071617941,0.062060122,0.057311062,0.050300811,0.049290144,0.0460127,0.044293367,0.037547875,0.035512615,0.0395675,0.03960963,0.042646413,0.043307417,0.044385045,0.047813874,0.050036871,0.048046145,0.044698041,0.050960994,0.046877328,0.045959062,0.046574542,0.046309146,,,,
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.004050357,0.005410781,0.007163797,0.007640754,0.008777768,0.008599098,0.0093357,0.00977751,0.009583758,0.009271819,0.011041917,0.012099947,0.012293674,0.011991127,0.014506411,0.016273152,0.014010346,0.017228812,0.023325374,0.023298723,0.02936229,0.029121543,0.02551296,0.034603593,0.029456417,0.034245717,0.039250087,0.041742202,0.039800806,0.040990113,0.039816865,0.040907789,0.039525232,0.042223532,0.044586538,0.042309138,0.047387152,0.049105997,0.050366984,0.048035271,0.050497681,0.050989309,0.04477763,0.044095739,0.048173561,0.050166643,0.043451622,0.040315989,0.034388883,0.052103452,0.034634277,0.034810628,0.030811144,0.027072857,0.028787031,,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Morocco,MAR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.003909955,0.003933741,0.003113949,0.003889722,0.004224659,0.003963968,0.004959034,0.004794642,0.004867932,0.004926672,0.00603282,0.006641387,0.006381648,0.007485794,0.008466454,0.008265139,0.008399681,0.009030878,0.009082337,0.01082458,0.010558699,0.010249335,0.010761806,0.010959861,0.01071807,0.01051177,0.010876783,0.011357893,0.011727967,0.012457038,0.012562805,0.013088941,0.013406877,0.01428185,0.014759729,0.014895337,0.015080712,0.015197397,0.015087892,0.015423539,0.015588009,0.017141644,0.017192772,0.016695305,0.019038584,0.019895346,0.020380576,0.021353024,0.022205578,0.021759442,0.022903557,0.023294683,0.024981699,0.02319804,0.023177053,,,,
Monaco,MCO,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
